,RSI
2019-11-25,53.6216
2019-11-22,53.6216
2019-11-21,53.7823
2019-11-20,53.4569
2019-11-19,53.4823
2019-11-18,52.3054
2019-11-15,52.1489
2019-11-14,51.9778
2019-11-13,51.8623
2019-11-12,51.7594
2019-11-11,51.6353
2019-11-08,51.1685
2019-11-07,51.3072
2019-11-06,51.2914
2019-11-05,51.5615
2019-11-04,52.1457
2019-11-01,51.7982
2019-10-31,51.8671
2019-10-30,51.4503
2019-10-29,51.4939
2019-10-28,51.4568
2019-10-25,51.1015
2019-10-24,51.0248
2019-10-23,49.7115
2019-10-22,51.4467
